Geographic Area,Indicator,Sex,TIME_PERIOD,OBS_VALUE,Unit of Measure
World Bank Low income,Height-for-age <-2 SD (stunting),Total,1996,50,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,1997,50,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,1998,49,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,1999,48,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2000,47,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2001,47,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2002,46,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2003,45,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2004,45,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2005,44,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2006,43,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2007,42,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2008,42,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2009,41,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2010,40,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2011,40,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2012,39,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2013,38,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2014,37,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2015,37,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2016,36,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2017,35,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2018,35,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2019,34,Percent
World Bank Low income,Height-for-age <-2 SD (stunting),Total,2020,33,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1985,50,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1986,49,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1987,47,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1988,46,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1989,45,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1990,44,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1991,43,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1992,42,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1993,41,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1994,40,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1995,39,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1996,39,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1997,38,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1998,37,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,1999,36,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2000,35,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2001,34,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2002,33,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2003,33,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2004,32,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2005,31,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2006,30,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2007,30,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2008,29,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2009,28,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2010,27,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2011,27,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2012,26,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2013,25,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2014,24,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2015,24,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2016,23,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2017,22,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2018,22,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2019,21,Percent
Middle Income,Height-for-age <-2 SD (stunting),Total,2020,21,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1985,44,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1986,43,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1987,42,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1988,41,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1989,40,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1990,39,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1991,38,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1992,38,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1993,37,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1994,36,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1995,36,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1996,35,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1997,35,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1998,34,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,1999,33,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2000,32,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2001,32,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2002,31,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2003,30,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2004,30,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2005,29,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2006,29,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2007,28,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2008,27,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2009,27,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2010,26,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2011,25,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2012,25,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2013,24,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2014,24,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2015,23,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2016,23,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2017,22,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2018,22,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2019,21,Percent
World Bank Income Groups,Height-for-age <-2 SD (stunting),Total,2020,21,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1985,39,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1986,38,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1987,36,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1988,34,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1989,33,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1990,31,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1991,30,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1992,29,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1993,27,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1994,26,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1995,25,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1996,23,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1997,22,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1998,21,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,1999,20,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2000,19,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2001,18,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2002,17,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2003,16,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2004,15,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2005,14,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2006,13,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2007,13,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2008,12,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2009,11,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2010,11,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2011,10,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2012,9,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2013,9,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2014,8,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2015,8,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2016,7,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2017,7,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2018,6,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2019,6,Percent
World Bank Upper middle income,Height-for-age <-2 SD (stunting),Total,2020,6,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1985,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1986,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1987,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1988,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1989,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1990,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1991,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1992,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1993,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1994,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1995,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1996,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1997,4,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1998,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,1999,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2000,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2001,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2002,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2003,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2004,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2005,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2006,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2007,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2008,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2009,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2010,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2011,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2012,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2013,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2014,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2015,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2016,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2017,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2018,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2019,3,Percent
World Bank High income,Height-for-age <-2 SD (stunting),Total,2020,3,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1985,43,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1986,43,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1987,42,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1988,41,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1989,40,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1990,39,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1991,39,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1992,38,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1993,37,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1994,36,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1995,36,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1996,35,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1997,34,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1998,34,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,1999,33,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2000,32,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2001,31,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2002,31,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2003,30,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2004,29,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2005,29,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2006,28,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2007,28,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2008,27,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2009,26,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2010,26,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2011,25,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2012,24,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2013,24,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2014,23,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2015,23,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2016,22,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2017,22,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2018,21,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2019,21,Percent
World Bank Lower middle income,Weight-for-age <-2 SD (Underweight),Total,2020,20,Percent
Middle Income,Weight-for-age <-2 SD (Underweight),Total,1985,31,Percent
Middle Income,Weight-for-age <-2 SD (Underweight),Total,1986,30,Percent
Middle Income,Weight-for-age <-2 SD (Underweight),Total,1987,29,Percent
Middle Income,Weight-for-age <-2 SD (Underweight),Total,1988,28,Percent
Middle Income,Weight-for-age <-2 SD (Underweight),Total,1989,27,Percent
Middle Income,Weight-for-age <-2 SD (Underweight),Total,1990,27,Percent
